product_id,store_id,date,stock_level,reorder_point,stockout_risk
PRD_0037,STR_007,2025-05-16,177,24,0
PRD_0038,STR_007,2025-05-16,229,24,0
PRD_0039,STR_007,2025-05-16,180,25,0
PRD_0040,STR_007,2025-05-16,76,28,0
PRD_0001,STR_008,2025-05-16,227,23,0
PRD_0002,STR_008,2025-05-16,150,26,0
PRD_0003,STR_008,2025-05-16,83,49,0
PRD_0004,STR_008,2025-05-16,50,30,0
PRD_0005,STR_008,2025-05-16,145,29,0
PRD_0006,STR_008,2025-05-16,178,39,0
PRD_0007,STR_008,2025-05-16,242,46,0
PRD_0008,STR_008,2025-05-16,100,46,0
PRD_0009,STR_008,2025-05-16,247,33,0
PRD_0010,STR_008,2025-05-16,23,23,1
PRD_0011,STR_008,2025-05-16,191,35,0
PRD_0012,STR_008,2025-05-16,175,42,0
PRD_0013,STR_008,2025-05-16,102,45,0
PRD_0014,STR_008,2025-05-16,105,47,0
PRD_0015,STR_008,2025-05-16,93,22,0
PRD_0016,STR_008,2025-05-16,220,22,0
PRD_0017,STR_008,2025-05-16,245,44,0
PRD_0018,STR_008,2025-05-16,93,28,0
PRD_0019,STR_008,2025-05-16,162,21,0
PRD_0020,STR_008,2025-05-16,217,35,0
PRD_0021,STR_008,2025-05-16,244,31,0
PRD_0022,STR_008,2025-05-16,102,45,0
PRD_0023,STR_008,2025-05-16,192,33,0
PRD_0024,STR_008,2025-05-16,45,40,0
PRD_0025,STR_008,2025-05-16,8,38,1
PRD_0026,STR_008,2025-05-16,60,47,0
PRD_0027,STR_008,2025-05-16,168,37,0
PRD_0028,STR_008,2025-05-16,105,26,0
PRD_0029,STR_008,2025-05-16,48,29,0
PRD_0030,STR_008,2025-05-16,103,29,0
PRD_0031,STR_008,2025-05-16,115,28,0
PRD_0032,STR_008,2025-05-16,61,47,0
PRD_0033,STR_008,2025-05-16,57,28,0
PRD_0034,STR_008,2025-05-16,231,29,0
PRD_0035,STR_008,2025-05-16,48,44,0
PRD_0036,STR_008,2025-05-16,167,37,0
PRD_0037,STR_008,2025-05-16,204,22,0
PRD_0038,STR_008,2025-05-16,5,24,1
PRD_0039,STR_008,2025-05-16,18,44,1
PRD_0040,STR_008,2025-05-16,205,37,0
PRD_0001,STR_009,2025-05-16,106,41,0
PRD_0002,STR_009,2025-05-16,211,29,0
PRD_0003,STR_009,2025-05-16,155,34,0
PRD_0004,STR_009,2025-05-16,98,32,0
PRD_0005,STR_009,2025-05-16,119,45,0
PRD_0006,STR_009,2025-05-16,96,21,0
PRD_0007,STR_009,2025-05-16,142,31,0
PRD_0008,STR_009,2025-05-16,133,35,0
PRD_0009,STR_009,2025-05-16,63,26,0
PRD_0010,STR_009,2025-05-16,245,36,0
PRD_0011,STR_009,2025-05-16,240,38,0
PRD_0012,STR_009,2025-05-16,135,28,0
PRD_0013,STR_009,2025-05-16,137,35,0
PRD_0014,STR_009,2025-05-16,12,25,1
PRD_0015,STR_009,2025-05-16,28,42,1
PRD_0016,STR_009,2025-05-16,96,31,0
PRD_0017,STR_009,2025-05-16,53,49,0
PRD_0018,STR_009,2025-05-16,203,47,0
PRD_0019,STR_009,2025-05-16,107,36,0
PRD_0020,STR_009,2025-05-16,135,30,0
PRD_0021,STR_009,2025-05-16,237,33,0
PRD_0022,STR_009,2025-05-16,225,36,0
PRD_0023,STR_009,2025-05-16,75,23,0
PRD_0024,STR_009,2025-05-16,31,27,0
PRD_0025,STR_009,2025-05-16,95,23,0
PRD_0026,STR_009,2025-05-16,200,27,0
PRD_0027,STR_009,2025-05-16,64,33,0
PRD_0028,STR_009,2025-05-16,124,33,0
PRD_0029,STR_009,2025-05-16,231,44,0
PRD_0030,STR_009,2025-05-16,243,25,0
PRD_0031,STR_009,2025-05-16,13,34,1
PRD_0032,STR_009,2025-05-16,244,49,0
PRD_0033,STR_009,2025-05-16,59,38,0
PRD_0034,STR_009,2025-05-16,72,34,0
PRD_0035,STR_009,2025-05-16,15,41,1
PRD_0036,STR_009,2025-05-16,8,27,1
PRD_0037,STR_009,2025-05-16,108,48,0
PRD_0038,STR_009,2025-05-16,130,20,0
PRD_0039,STR_009,2025-05-16,74,33,0
PRD_0040,STR_009,2025-05-16,22,31,1
PRD_0001,STR_010,2025-05-16,146,25,0
PRD_0002,STR_010,2025-05-16,83,43,0
PRD_0003,STR_010,2025-05-16,113,21,0
PRD_0004,STR_010,2025-05-16,246,39,0
PRD_0005,STR_010,2025-05-16,124,31,0
PRD_0006,STR_010,2025-05-16,92,36,0
PRD_0007,STR_010,2025-05-16,249,33,0
PRD_0008,STR_010,2025-05-16,181,31,0
PRD_0009,STR_010,2025-05-16,246,22,0
PRD_0010,STR_010,2025-05-16,69,42,0
PRD_0011,STR_010,2025-05-16,216,44,0
PRD_0012,STR_010,2025-05-16,209,32,0
PRD_0013,STR_010,2025-05-16,157,34,0
PRD_0014,STR_010,2025-05-16,169,47,0
PRD_0015,STR_010,2025-05-16,228,33,0
PRD_0016,STR_010,2025-05-16,192,20,0
PRD_0017,STR_010,2025-05-16,45,34,0
PRD_0018,STR_010,2025-05-16,186,35,0
PRD_0019,STR_010,2025-05-16,184,20,0
PRD_0020,STR_010,2025-05-16,25,24,0
PRD_0021,STR_010,2025-05-16,55,22,0
PRD_0022,STR_010,2025-05-16,125,37,0
PRD_0023,STR_010,2025-05-16,161,42,0
PRD_0024,STR_010,2025-05-16,175,49,0
PRD_0025,STR_010,2025-05-16,113,44,0
PRD_0026,STR_010,2025-05-16,93,45,0
PRD_0027,STR_010,2025-05-16,238,25,0
PRD_0028,STR_010,2025-05-16,37,44,1
PRD_0029,STR_010,2025-05-16,88,35,0
PRD_0030,STR_010,2025-05-16,153,25,0
PRD_0031,STR_010,2025-05-16,109,29,0
PRD_0032,STR_010,2025-05-16,204,23,0
PRD_0033,STR_010,2025-05-16,124,45,0
PRD_0034,STR_010,2025-05-16,6,28,1
PRD_0035,STR_010,2025-05-16,154,32,0
PRD_0036,STR_010,2025-05-16,203,27,0
PRD_0037,STR_010,2025-05-16,238,22,0
PRD_0038,STR_010,2025-05-16,226,32,0
PRD_0039,STR_010,2025-05-16,159,22,0
PRD_0040,STR_010,2025-05-16,123,27,0
PRD_0001,STR_001,2025-05-21,105,41,0
PRD_0002,STR_001,2025-05-21,55,20,0
PRD_0003,STR_001,2025-05-21,172,29,0
PRD_0004,STR_001,2025-05-21,13,33,1
PRD_0005,STR_001,2025-05-21,68,29,0
PRD_0006,STR_001,2025-05-21,233,43,0
PRD_0007,STR_001,2025-05-21,27,21,0
PRD_0008,STR_001,2025-05-21,17,41,1
PRD_0009,STR_001,2025-05-21,225,24,0
PRD_0010,STR_001,2025-05-21,120,30,0
PRD_0011,STR_001,2025-05-21,200,41,0
PRD_0012,STR_001,2025-05-21,129,28,0
PRD_0013,STR_001,2025-05-21,235,37,0
PRD_0014,STR_001,2025-05-21,42,36,0
PRD_0015,STR_001,2025-05-21,75,43,0
PRD_0016,STR_001,2025-05-21,17,37,1
PRD_0017,STR_001,2025-05-21,74,24,0
PRD_0018,STR_001,2025-05-21,22,30,1
PRD_0019,STR_001,2025-05-21,170,36,0
PRD_0020,STR_001,2025-05-21,176,45,0
PRD_0021,STR_001,2025-05-21,167,28,0
PRD_0022,STR_001,2025-05-21,119,48,0
PRD_0023,STR_001,2025-05-21,139,44,0
PRD_0024,STR_001,2025-05-21,158,28,0
PRD_0025,STR_001,2025-05-21,30,44,1
PRD_0026,STR_001,2025-05-21,175,48,0
PRD_0027,STR_001,2025-05-21,114,47,0
PRD_0028,STR_001,2025-05-21,76,33,0
PRD_0029,STR_001,2025-05-21,7,48,1
PRD_0030,STR_001,2025-05-21,208,49,0
PRD_0031,STR_001,2025-05-21,207,45,0
PRD_0032,STR_001,2025-05-21,11,40,1
PRD_0033,STR_001,2025-05-21,187,47,0
PRD_0034,STR_001,2025-05-21,46,41,0
PRD_0035,STR_001,2025-05-21,216,46,0
PRD_0036,STR_001,2025-05-21,205,46,0
PRD_0037,STR_001,2025-05-21,159,39,0
PRD_0038,STR_001,2025-05-21,227,27,0
PRD_0039,STR_001,2025-05-21,61,44,0
PRD_0040,STR_001,2025-05-21,242,32,0
PRD_0001,STR_002,2025-05-21,125,43,0
PRD_0002,STR_002,2025-05-21,118,25,0
PRD_0003,STR_002,2025-05-21,71,46,0
PRD_0004,STR_002,2025-05-21,177,30,0
PRD_0005,STR_002,2025-05-21,178,28,0
PRD_0006,STR_002,2025-05-21,52,37,0
PRD_0007,STR_002,2025-05-21,63,36,0
PRD_0008,STR_002,2025-05-21,72,48,0
PRD_0009,STR_002,2025-05-21,39,47,1
PRD_0010,STR_002,2025-05-21,139,41,0
PRD_0011,STR_002,2025-05-21,70,36,0
PRD_0012,STR_002,2025-05-21,79,47,0
PRD_0013,STR_002,2025-05-21,93,21,0
PRD_0014,STR_002,2025-05-21,244,47,0
PRD_0015,STR_002,2025-05-21,171,39,0
PRD_0016,STR_002,2025-05-21,47,32,0
PRD_0017,STR_002,2025-05-21,127,37,0
PRD_0018,STR_002,2025-05-21,104,20,0
PRD_0019,STR_002,2025-05-21,104,32,0
PRD_0020,STR_002,2025-05-21,105,38,0
PRD_0021,STR_002,2025-05-21,91,31,0
PRD_0022,STR_002,2025-05-21,161,39,0
PRD_0023,STR_002,2025-05-21,196,42,0
PRD_0024,STR_002,2025-05-21,53,48,0
PRD_0025,STR_002,2025-05-21,22,43,1
PRD_0026,STR_002,2025-05-21,157,45,0
PRD_0027,STR_002,2025-05-21,74,47,0
PRD_0028,STR_002,2025-05-21,221,33,0
PRD_0029,STR_002,2025-05-21,107,48,0
PRD_0030,STR_002,2025-05-21,133,23,0
PRD_0031,STR_002,2025-05-21,199,43,0
PRD_0032,STR_002,2025-05-21,189,46,0
PRD_0033,STR_002,2025-05-21,110,22,0
PRD_0034,STR_002,2025-05-21,101,45,0
PRD_0035,STR_002,2025-05-21,77,31,0
PRD_0036,STR_002,2025-05-21,196,40,0
PRD_0037,STR_002,2025-05-21,133,48,0
PRD_0038,STR_002,2025-05-21,140,43,0
PRD_0039,STR_002,2025-05-21,119,42,0
PRD_0040,STR_002,2025-05-21,138,42,0
PRD_0001,STR_003,2025-05-21,117,36,0
PRD_0002,STR_003,2025-05-21,67,26,0
PRD_0003,STR_003,2025-05-21,174,39,0
PRD_0004,STR_003,2025-05-21,158,31,0
PRD_0005,STR_003,2025-05-21,205,34,0
PRD_0006,STR_003,2025-05-21,71,24,0
PRD_0007,STR_003,2025-05-21,134,40,0
PRD_0008,STR_003,2025-05-21,245,38,0
PRD_0009,STR_003,2025-05-21,96,42,0
PRD_0010,STR_003,2025-05-21,151,24,0
PRD_0011,STR_003,2025-05-21,76,25,0
PRD_0012,STR_003,2025-05-21,202,47,0
PRD_0013,STR_003,2025-05-21,192,48,0
PRD_0014,STR_003,2025-05-21,241,24,0
PRD_0015,STR_003,2025-05-21,85,29,0
PRD_0016,STR_003,2025-05-21,165,40,0
PRD_0017,STR_003,2025-05-21,9,38,1
PRD_0018,STR_003,2025-05-21,90,39,0
PRD_0019,STR_003,2025-05-21,227,20,0
PRD_0020,STR_003,2025-05-21,20,38,1
PRD_0021,STR_003,2025-05-21,132,30,0
PRD_0022,STR_003,2025-05-21,150,47,0
PRD_0023,STR_003,2025-05-21,219,49,0
PRD_0024,STR_003,2025-05-21,177,30,0
PRD_0025,STR_003,2025-05-21,231,29,0
PRD_0026,STR_003,2025-05-21,46,25,0
PRD_0027,STR_003,2025-05-21,63,28,0
PRD_0028,STR_003,2025-05-21,8,43,1
PRD_0029,STR_003,2025-05-21,176,24,0
PRD_0030,STR_003,2025-05-21,216,22,0
PRD_0031,STR_003,2025-05-21,130,26,0
PRD_0032,STR_003,2025-05-21,42,38,0
PRD_0033,STR_003,2025-05-21,20,37,1
PRD_0034,STR_003,2025-05-21,148,31,0
PRD_0035,STR_003,2025-05-21,171,49,0
PRD_0036,STR_003,2025-05-21,119,49,0
PRD_0037,STR_003,2025-05-21,54,40,0
PRD_0038,STR_003,2025-05-21,21,26,1
PRD_0039,STR_003,2025-05-21,218,49,0
PRD_0040,STR_003,2025-05-21,120,44,0
PRD_0001,STR_004,2025-05-21,212,34,0
PRD_0002,STR_004,2025-05-21,171,40,0
PRD_0003,STR_004,2025-05-21,72,34,0
PRD_0004,STR_004,2025-05-21,70,33,0
PRD_0005,STR_004,2025-05-21,67,30,0
PRD_0006,STR_004,2025-05-21,26,43,1
PRD_0007,STR_004,2025-05-21,10,33,1
PRD_0008,STR_004,2025-05-21,62,29,0
PRD_0009,STR_004,2025-05-21,227,49,0
PRD_0010,STR_004,2025-05-21,24,42,1
PRD_0011,STR_004,2025-05-21,130,21,0
PRD_0012,STR_004,2025-05-21,137,20,0
PRD_0013,STR_004,2025-05-21,31,35,1
PRD_0014,STR_004,2025-05-21,146,20,0
PRD_0015,STR_004,2025-05-21,207,40,0
PRD_0016,STR_004,2025-05-21,158,22,0
PRD_0017,STR_004,2025-05-21,105,47,0
PRD_0018,STR_004,2025-05-21,49,21,0
PRD_0019,STR_004,2025-05-21,239,27,0
PRD_0020,STR_004,2025-05-21,110,33,0
PRD_0021,STR_004,2025-05-21,69,28,0
PRD_0022,STR_004,2025-05-21,35,43,1
PRD_0023,STR_004,2025-05-21,18,35,1
PRD_0024,STR_004,2025-05-21,21,32,1
PRD_0025,STR_004,2025-05-21,49,29,0
PRD_0026,STR_004,2025-05-21,54,30,0
PRD_0027,STR_004,2025-05-21,214,22,0
PRD_0028,STR_004,2025-05-21,121,24,0
PRD_0029,STR_004,2025-05-21,144,24,0
PRD_0030,STR_004,2025-05-21,109,33,0
PRD_0031,STR_004,2025-05-21,240,44,0
PRD_0032,STR_004,2025-05-21,63,30,0
PRD_0033,STR_004,2025-05-21,58,32,0
PRD_0034,STR_004,2025-05-21,151,24,0
PRD_0035,STR_004,2025-05-21,249,44,0
PRD_0036,STR_004,2025-05-21,220,30,0
PRD_0037,STR_004,2025-05-21,219,30,0
PRD_0038,STR_004,2025-05-21,198,33,0
PRD_0039,STR_004,2025-05-21,139,20,0
PRD_0040,STR_004,2025-05-21,51,36,0
PRD_0001,STR_005,2025-05-21,14,25,1
PRD_0002,STR_005,2025-05-21,162,28,0
PRD_0003,STR_005,2025-05-21,12,49,1
PRD_0004,STR_005,2025-05-21,122,28,0
PRD_0005,STR_005,2025-05-21,235,48,0
PRD_0006,STR_005,2025-05-21,61,34,0
PRD_0007,STR_005,2025-05-21,76,26,0
PRD_0008,STR_005,2025-05-21,177,39,0
PRD_0009,STR_005,2025-05-21,59,41,0
PRD_0010,STR_005,2025-05-21,30,30,1
PRD_0011,STR_005,2025-05-21,248,27,0
PRD_0012,STR_005,2025-05-21,6,24,1
PRD_0013,STR_005,2025-05-21,134,25,0
PRD_0014,STR_005,2025-05-21,74,32,0
PRD_0015,STR_005,2025-05-21,46,33,0
PRD_0016,STR_005,2025-05-21,231,42,0
PRD_0017,STR_005,2025-05-21,177,38,0
PRD_0018,STR_005,2025-05-21,236,47,0
PRD_0019,STR_005,2025-05-21,217,25,0
PRD_0020,STR_005,2025-05-21,132,27,0
PRD_0021,STR_005,2025-05-21,233,43,0
PRD_0022,STR_005,2025-05-21,45,44,0
PRD_0023,STR_005,2025-05-21,144,49,0
PRD_0024,STR_005,2025-05-21,140,20,0
PRD_0025,STR_005,2025-05-21,14,28,1
PRD_0026,STR_005,2025-05-21,145,32,0
PRD_0027,STR_005,2025-05-21,17,42,1
PRD_0028,STR_005,2025-05-21,219,20,0
PRD_0029,STR_005,2025-05-21,158,36,0
PRD_0030,STR_005,2025-05-21,153,43,0
PRD_0031,STR_005,2025-05-21,112,49,0
PRD_0032,STR_005,2025-05-21,235,35,0
PRD_0033,STR_005,2025-05-21,230,28,0
PRD_0034,STR_005,2025-05-21,37,28,0
PRD_0035,STR_005,2025-05-21,102,24,0
PRD_0036,STR_005,2025-05-21,191,46,0
PRD_0037,STR_005,2025-05-21,83,27,0
PRD_0038,STR_005,2025-05-21,122,20,0
PRD_0039,STR_005,2025-05-21,218,23,0
PRD_0040,STR_005,2025-05-21,213,31,0
PRD_0001,STR_006,2025-05-21,175,42,0
PRD_0002,STR_006,2025-05-21,69,20,0
PRD_0003,STR_006,2025-05-21,65,36,0
PRD_0004,STR_006,2025-05-21,217,27,0
PRD_0005,STR_006,2025-05-21,19,29,1
PRD_0006,STR_006,2025-05-21,226,44,0
PRD_0007,STR_006,2025-05-21,137,39,0
PRD_0008,STR_006,2025-05-21,158,31,0
PRD_0009,STR_006,2025-05-21,244,35,0
PRD_0010,STR_006,2025-05-21,25,21,0
PRD_0011,STR_006,2025-05-21,207,40,0
PRD_0012,STR_006,2025-05-21,24,26,1
PRD_0013,STR_006,2025-05-21,118,46,0
PRD_0014,STR_006,2025-05-21,47,41,0
PRD_0015,STR_006,2025-05-21,86,38,0
PRD_0016,STR_006,2025-05-21,109,28,0
PRD_0017,STR_006,2025-05-21,70,40,0
PRD_0018,STR_006,2025-05-21,94,35,0
PRD_0019,STR_006,2025-05-21,26,23,0
PRD_0020,STR_006,2025-05-21,35,47,1
PRD_0021,STR_006,2025-05-21,87,34,0
PRD_0022,STR_006,2025-05-21,112,36,0
PRD_0023,STR_006,2025-05-21,220,33,0
PRD_0024,STR_006,2025-05-21,79,30,0
PRD_0025,STR_006,2025-05-21,38,45,1
PRD_0026,STR_006,2025-05-21,21,42,1
PRD_0027,STR_006,2025-05-21,156,32,0
PRD_0028,STR_006,2025-05-21,160,21,0
PRD_0029,STR_006,2025-05-21,80,22,0
PRD_0030,STR_006,2025-05-21,80,45,0
PRD_0031,STR_006,2025-05-21,210,22,0
PRD_0032,STR_006,2025-05-21,55,20,0
PRD_0033,STR_006,2025-05-21,194,34,0
PRD_0034,STR_006,2025-05-21,117,26,0
PRD_0035,STR_006,2025-05-21,173,23,0
PRD_0036,STR_006,2025-05-21,171,45,0
PRD_0037,STR_006,2025-05-21,139,48,0
PRD_0038,STR_006,2025-05-21,172,34,0
PRD_0039,STR_006,2025-05-21,173,27,0
PRD_0040,STR_006,2025-05-21,78,47,0
PRD_0001,STR_007,2025-05-21,85,37,0
PRD_0002,STR_007,2025-05-21,31,41,1
PRD_0003,STR_007,2025-05-21,169,33,0
PRD_0004,STR_007,2025-05-21,168,49,0
PRD_0005,STR_007,2025-05-21,101,21,0
PRD_0006,STR_007,2025-05-21,106,32,0
PRD_0007,STR_007,2025-05-21,146,27,0
PRD_0008,STR_007,2025-05-21,226,40,0
PRD_0009,STR_007,2025-05-21,115,27,0
PRD_0010,STR_007,2025-05-21,218,48,0
PRD_0011,STR_007,2025-05-21,170,35,0
PRD_0012,STR_007,2025-05-21,105,43,0
PRD_0013,STR_007,2025-05-21,248,26,0
PRD_0014,STR_007,2025-05-21,159,33,0
PRD_0015,STR_007,2025-05-21,82,49,0
PRD_0016,STR_007,2025-05-21,29,20,0
PRD_0017,STR_007,2025-05-21,30,43,1
PRD_0018,STR_007,2025-05-21,205,29,0
PRD_0019,STR_007,2025-05-21,112,41,0
PRD_0020,STR_007,2025-05-21,30,48,1
PRD_0021,STR_007,2025-05-21,235,21,0
PRD_0022,STR_007,2025-05-21,217,35,0
PRD_0023,STR_007,2025-05-21,77,39,0
PRD_0024,STR_007,2025-05-21,16,23,1
PRD_0025,STR_007,2025-05-21,233,33,0
PRD_0026,STR_007,2025-05-21,149,37,0
PRD_0027,STR_007,2025-05-21,117,42,0
PRD_0028,STR_007,2025-05-21,189,47,0
PRD_0029,STR_007,2025-05-21,227,20,0
PRD_0030,STR_007,2025-05-21,142,36,0
PRD_0031,STR_007,2025-05-21,170,35,0
PRD_0032,STR_007,2025-05-21,86,47,0
PRD_0033,STR_007,2025-05-21,24,29,1
PRD_0034,STR_007,2025-05-21,63,26,0
PRD_0035,STR_007,2025-05-21,218,27,0
PRD_0036,STR_007,2025-05-21,205,33,0
PRD_0037,STR_007,2025-05-21,68,28,0
PRD_0038,STR_007,2025-05-21,34,42,1
PRD_0039,STR_007,2025-05-21,105,39,0
PRD_0040,STR_007,2025-05-21,227,43,0
PRD_0001,STR_008,2025-05-21,82,26,0
PRD_0002,STR_008,2025-05-21,223,49,0
PRD_0003,STR_008,2025-05-21,41,22,0
PRD_0004,STR_008,2025-05-21,196,37,0
PRD_0005,STR_008,2025-05-21,156,31,0
PRD_0006,STR_008,2025-05-21,163,26,0
PRD_0007,STR_008,2025-05-21,183,30,0
PRD_0008,STR_008,2025-05-21,201,33,0
PRD_0009,STR_008,2025-05-21,208,31,0
PRD_0010,STR_008,2025-05-21,242,39,0
PRD_0011,STR_008,2025-05-21,209,42,0
PRD_0012,STR_008,2025-05-21,82,29,0
PRD_0013,STR_008,2025-05-21,87,46,0
PRD_0014,STR_008,2025-05-21,240,26,0
PRD_0015,STR_008,2025-05-21,160,33,0
PRD_0016,STR_008,2025-05-21,122,47,0
PRD_0017,STR_008,2025-05-21,113,38,0
PRD_0018,STR_008,2025-05-21,63,47,0
PRD_0019,STR_008,2025-05-21,78,36,0
PRD_0020,STR_008,2025-05-21,14,32,1
PRD_0021,STR_008,2025-05-21,39,23,0
PRD_0022,STR_008,2025-05-21,228,21,0
PRD_0023,STR_008,2025-05-21,105,23,0
PRD_0024,STR_008,2025-05-21,163,48,0
PRD_0025,STR_008,2025-05-21,87,38,0
PRD_0026,STR_008,2025-05-21,34,33,0
PRD_0027,STR_008,2025-05-21,170,21,0
PRD_0028,STR_008,2025-05-21,200,29,0
PRD_0029,STR_008,2025-05-21,203,32,0
PRD_0030,STR_008,2025-05-21,98,29,0
PRD_0031,STR_008,2025-05-21,184,29,0
PRD_0032,STR_008,2025-05-21,22,20,0
PRD_0033,STR_008,2025-05-21,56,30,0
PRD_0034,STR_008,2025-05-21,11,32,1
PRD_0035,STR_008,2025-05-21,44,41,0
PRD_0036,STR_008,2025-05-21,237,48,0
PRD_0037,STR_008,2025-05-21,144,43,0
PRD_0038,STR_008,2025-05-21,226,30,0
PRD_0039,STR_008,2025-05-21,15,24,1
PRD_0040,STR_008,2025-05-21,231,37,0
PRD_0001,STR_009,2025-05-21,155,38,0
PRD_0002,STR_009,2025-05-21,86,22,0
PRD_0003,STR_009,2025-05-21,82,21,0
PRD_0004,STR_009,2025-05-21,105,45,0
PRD_0005,STR_009,2025-05-21,152,20,0
PRD_0006,STR_009,2025-05-21,186,29,0
PRD_0007,STR_009,2025-05-21,222,30,0
PRD_0008,STR_009,2025-05-21,214,34,0
PRD_0009,STR_009,2025-05-21,36,39,1
PRD_0010,STR_009,2025-05-21,62,43,0
PRD_0011,STR_009,2025-05-21,206,24,0
PRD_0012,STR_009,2025-05-21,217,32,0
PRD_0013,STR_009,2025-05-21,158,36,0
PRD_0014,STR_009,2025-05-21,51,37,0
PRD_0015,STR_009,2025-05-21,15,38,1
PRD_0016,STR_009,2025-05-21,116,36,0
PRD_0017,STR_009,2025-05-21,112,45,0
PRD_0018,STR_009,2025-05-21,42,26,0
PRD_0019,STR_009,2025-05-21,235,46,0
PRD_0020,STR_009,2025-05-21,165,39,0
PRD_0021,STR_009,2025-05-21,90,45,0
PRD_0022,STR_009,2025-05-21,45,29,0
PRD_0023,STR_009,2025-05-21,123,45,0
PRD_0024,STR_009,2025-05-21,217,23,0
PRD_0025,STR_009,2025-05-21,235,29,0
PRD_0026,STR_009,2025-05-21,109,20,0
PRD_0027,STR_009,2025-05-21,130,25,0
PRD_0028,STR_009,2025-05-21,67,20,0
PRD_0029,STR_009,2025-05-21,44,27,0
PRD_0030,STR_009,2025-05-21,205,42,0
PRD_0031,STR_009,2025-05-21,185,31,0
PRD_0032,STR_009,2025-05-21,134,22,0
PRD_0033,STR_009,2025-05-21,108,27,0
PRD_0034,STR_009,2025-05-21,10,42,1
PRD_0035,STR_009,2025-05-21,247,39,0
PRD_0036,STR_009,2025-05-21,123,49,0
PRD_0037,STR_009,2025-05-21,12,45,1
PRD_0038,STR_009,2025-05-21,153,48,0
PRD_0039,STR_009,2025-05-21,192,44,0
PRD_0040,STR_009,2025-05-21,185,38,0
PRD_0001,STR_010,2025-05-21,213,29,0
PRD_0002,STR_010,2025-05-21,58,24,0
PRD_0003,STR_010,2025-05-21,118,46,0
PRD_0004,STR_010,2025-05-21,94,38,0
PRD_0005,STR_010,2025-05-21,50,42,0
PRD_0006,STR_010,2025-05-21,148,35,0
PRD_0007,STR_010,2025-05-21,42,42,1
PRD_0008,STR_010,2025-05-21,56,28,0
PRD_0009,STR_010,2025-05-21,53,24,0
PRD_0010,STR_010,2025-05-21,117,41,0
PRD_0011,STR_010,2025-05-21,88,37,0
PRD_0012,STR_010,2025-05-21,245,38,0
PRD_0013,STR_010,2025-05-21,184,21,0
PRD_0014,STR_010,2025-05-21,89,26,0
PRD_0015,STR_010,2025-05-21,79,39,0
PRD_0016,STR_010,2025-05-21,95,36,0
PRD_0017,STR_010,2025-05-21,81,40,0
PRD_0018,STR_010,2025-05-21,167,41,0
PRD_0019,STR_010,2025-05-21,152,33,0
PRD_0020,STR_010,2025-05-21,84,40,0
PRD_0021,STR_010,2025-05-21,22,39,1
PRD_0022,STR_010,2025-05-21,69,36,0
PRD_0023,STR_010,2025-05-21,88,48,0
PRD_0024,STR_010,2025-05-21,46,32,0
PRD_0025,STR_010,2025-05-21,96,23,0
PRD_0026,STR_010,2025-05-21,129,28,0
PRD_0027,STR_010,2025-05-21,185,25,0
PRD_0028,STR_010,2025-05-21,82,25,0
PRD_0029,STR_010,2025-05-21,161,25,0
PRD_0030,STR_010,2025-05-21,135,44,0
PRD_0031,STR_010,2025-05-21,111,27,0
PRD_0032,STR_010,2025-05-21,68,44,0
PRD_0033,STR_010,2025-05-21,37,33,0
PRD_0034,STR_010,2025-05-21,221,20,0
PRD_0035,STR_010,2025-05-21,170,37,0
PRD_0036,STR_010,2025-05-21,160,25,0
PRD_0037,STR_010,2025-05-21,50,23,0
PRD_0038,STR_010,2025-05-21,24,44,1
PRD_0039,STR_010,2025-05-21,158,32,0
PRD_0040,STR_010,2025-05-21,193,39,0
PRD_0001,STR_001,2025-05-26,5,21,1
PRD_0002,STR_001,2025-05-26,163,47,0
PRD_0003,STR_001,2025-05-26,202,45,0
PRD_0004,STR_001,2025-05-26,119,22,0
PRD_0005,STR_001,2025-05-26,149,34,0
PRD_0006,STR_001,2025-05-26,183,21,0
PRD_0007,STR_001,2025-05-26,187,47,0
PRD_0008,STR_001,2025-05-26,111,23,0
PRD_0009,STR_001,2025-05-26,178,36,0
PRD_0010,STR_001,2025-05-26,96,30,0
PRD_0011,STR_001,2025-05-26,68,25,0
PRD_0012,STR_001,2025-05-26,83,37,0
PRD_0013,STR_001,2025-05-26,6,33,1
PRD_0014,STR_001,2025-05-26,231,49,0
PRD_0015,STR_001,2025-05-26,11,42,1
PRD_0016,STR_001,2025-05-26,215,37,0
PRD_0017,STR_001,2025-05-26,93,35,0
PRD_0018,STR_001,2025-05-26,65,37,0
PRD_0019,STR_001,2025-05-26,170,26,0
PRD_0020,STR_001,2025-05-26,105,36,0
PRD_0021,STR_001,2025-05-26,66,30,0
PRD_0022,STR_001,2025-05-26,104,27,0
PRD_0023,STR_001,2025-05-26,231,40,0
PRD_0024,STR_001,2025-05-26,175,24,0
PRD_0025,STR_001,2025-05-26,55,26,0
PRD_0026,STR_001,2025-05-26,32,25,0
PRD_0027,STR_001,2025-05-26,175,22,0
PRD_0028,STR_001,2025-05-26,177,33,0
PRD_0029,STR_001,2025-05-26,15,26,1
PRD_0030,STR_001,2025-05-26,191,40,0
PRD_0031,STR_001,2025-05-26,47,20,0
PRD_0032,STR_001,2025-05-26,28,23,0
PRD_0033,STR_001,2025-05-26,77,41,0
PRD_0034,STR_001,2025-05-26,25,37,1
