transaction_id,product_id,quantity,unit_price,discount,item_total
TXN_009497,PRD_0038,1,643.03,0.0,643.03
TXN_009498,PRD_0022,1,524.28,0.0,524.28
TXN_009498,PRD_0007,1,206.74,0.05,196.4
TXN_009498,PRD_0031,4,721.91,0.1,2598.88
TXN_009498,PRD_0064,2,481.03,0.05,913.96
TXN_009499,PRD_0008,2,578.95,0.0,1157.9
TXN_009499,PRD_0059,1,362.7,0.0,362.7
TXN_009500,PRD_0062,1,804.71,0.0,804.71
TXN_009500,PRD_0019,1,661.28,0.0,661.28
TXN_009501,PRD_0045,1,178.57,0.0,178.57
TXN_009502,PRD_0011,4,486.11,0.0,1944.44
TXN_009503,PRD_0031,2,721.91,0.25,1082.87
TXN_009504,PRD_0008,1,578.95,0.0,578.95
TXN_009505,PRD_0067,1,112.35,0.05,106.73
TXN_009506,PRD_0044,2,586.75,0.0,1173.5
TXN_009507,PRD_0086,2,872.25,0.0,1744.5
TXN_009507,PRD_0074,1,306.03,0.0,306.03
TXN_009508,PRD_0071,10,276.94,0.05,2630.93
TXN_009508,PRD_0032,1,551.04,0.0,551.04
TXN_009509,PRD_0067,1,112.35,0.0,112.35
TXN_009510,PRD_0059,1,362.7,0.1,326.43
TXN_009511,PRD_0028,1,687.46,0.0,687.46
TXN_009512,PRD_0077,1,313.12,0.05,297.46
TXN_009513,PRD_0037,1,632.48,0.0,632.48
TXN_009514,PRD_0013,1,121.79,0.05,115.7
TXN_009514,PRD_0056,1,148.33,0.05,140.91
TXN_009514,PRD_0079,1,308.27,0.1,277.44
TXN_009514,PRD_0022,1,524.28,0.0,524.28
TXN_009515,PRD_0050,1,442.53,0.15,376.15
TXN_009515,PRD_0032,2,551.04,0.0,1102.08
TXN_009516,PRD_0043,1,529.62,0.1,476.66
TXN_009516,PRD_0054,1,206.81,0.0,206.81
TXN_009517,PRD_0054,1,206.81,0.15,175.79
TXN_009518,PRD_0011,1,486.11,0.05,461.8
TXN_009518,PRD_0032,3,551.04,0.0,1653.12
TXN_009519,PRD_0067,2,112.35,0.0,224.7
TXN_009519,PRD_0062,1,804.71,0.0,804.71
TXN_009520,PRD_0068,1,70.0,0.0,70.0
TXN_009520,PRD_0065,1,846.49,0.15,719.52
TXN_009521,PRD_0036,1,726.43,0.0,726.43
TXN_009522,PRD_0018,1,134.99,0.0,134.99
TXN_009523,PRD_0016,3,261.58,0.05,745.5
TXN_009524,PRD_0024,1,199.0,0.05,189.05
TXN_009524,PRD_0023,4,98.21,0.05,373.2
TXN_009525,PRD_0017,1,813.74,0.0,813.74
TXN_009525,PRD_0016,1,261.58,0.0,261.58
TXN_009526,PRD_0007,2,206.74,0.0,413.48
TXN_009527,PRD_0007,1,206.74,0.0,206.74
TXN_009527,PRD_0051,2,64.17,0.0,128.34
TXN_009527,PRD_0011,2,486.11,0.0,972.22
TXN_009527,PRD_0013,1,121.79,0.25,91.34
TXN_009527,PRD_0089,1,282.99,0.0,282.99
TXN_009528,PRD_0048,1,706.28,0.0,706.28
TXN_009528,PRD_0076,2,551.82,0.0,1103.64
TXN_009529,PRD_0029,1,412.36,0.0,412.36
TXN_009529,PRD_0092,1,559.06,0.1,503.15
TXN_009530,PRD_0027,1,286.73,0.0,286.73
TXN_009530,PRD_0023,1,98.21,0.0,98.21
TXN_009531,PRD_0027,1,286.73,0.05,272.39
TXN_009532,PRD_0071,2,276.94,0.0,553.88
TXN_009533,PRD_0061,1,538.38,0.0,538.38
TXN_009533,PRD_0013,1,121.79,0.15,103.52
TXN_009534,PRD_0055,1,235.66,0.0,235.66
TXN_009534,PRD_0045,3,178.57,0.0,535.71
TXN_009535,PRD_0090,1,466.1,0.0,466.1
TXN_009535,PRD_0034,1,177.45,0.0,177.45
TXN_009536,PRD_0087,1,181.86,0.0,181.86
TXN_009537,PRD_0088,1,23.16,0.0,23.16
TXN_009538,PRD_0074,1,306.03,0.0,306.03
TXN_009539,PRD_0001,2,524.05,0.05,995.69
TXN_009540,PRD_0040,2,63.65,0.05,120.93
TXN_009541,PRD_0013,2,121.79,0.0,243.58
TXN_009541,PRD_0037,2,632.48,0.1,1138.46
TXN_009541,PRD_0019,1,661.28,0.0,661.28
TXN_009541,PRD_0007,4,206.74,0.0,826.96
TXN_009542,PRD_0049,1,355.38,0.0,355.38
TXN_009543,PRD_0010,1,210.24,0.0,210.24
TXN_009543,PRD_0003,1,576.46,0.0,576.46
TXN_009543,PRD_0028,4,687.46,0.0,2749.84
TXN_009543,PRD_0076,1,551.82,0.05,524.23
TXN_009543,PRD_0077,1,313.12,0.0,313.12
TXN_009544,PRD_0003,2,576.46,0.0,1152.92
TXN_009545,PRD_0007,1,206.74,0.05,196.4
TXN_009546,PRD_0084,1,472.52,0.15,401.64
TXN_009546,PRD_0015,1,628.17,0.1,565.35
TXN_009547,PRD_0057,2,221.44,0.0,442.88
TXN_009548,PRD_0070,1,476.25,0.0,476.25
TXN_009549,PRD_0017,1,813.74,0.0,813.74
TXN_009549,PRD_0008,1,578.95,0.1,521.06
TXN_009550,PRD_0076,1,551.82,0.0,551.82
TXN_009550,PRD_0092,1,559.06,0.0,559.06
TXN_009551,PRD_0073,1,75.81,0.0,75.81
TXN_009551,PRD_0085,1,654.34,0.1,588.91
TXN_009552,PRD_0085,1,654.34,0.05,621.62
TXN_009552,PRD_0069,1,274.25,0.1,246.83
TXN_009552,PRD_0089,1,282.99,0.0,282.99
TXN_009553,PRD_0089,2,282.99,0.1,509.38
TXN_009553,PRD_0028,1,687.46,0.0,687.46
TXN_009554,PRD_0087,3,181.86,0.0,545.58
TXN_009555,PRD_0068,1,70.0,0.05,66.5
TXN_009556,PRD_0088,1,23.16,0.25,17.37
TXN_009556,PRD_0012,2,684.54,0.0,1369.08
TXN_009557,PRD_0018,1,134.99,0.05,128.24
TXN_009557,PRD_0084,1,472.52,0.0,472.52
TXN_009557,PRD_0016,1,261.58,0.0,261.58
TXN_009558,PRD_0062,1,804.71,0.0,804.71
TXN_009558,PRD_0017,2,813.74,0.1,1464.73
TXN_009558,PRD_0012,1,684.54,0.15,581.86
TXN_009558,PRD_0031,1,721.91,0.0,721.91
TXN_009559,PRD_0041,2,209.72,0.05,398.47
TXN_009560,PRD_0008,1,578.95,0.0,578.95
TXN_009560,PRD_0084,1,472.52,0.0,472.52
TXN_009561,PRD_0014,1,444.41,0.0,444.41
TXN_009562,PRD_0018,2,134.99,0.05,256.48
TXN_009562,PRD_0036,2,726.43,0.1,1307.57
TXN_009562,PRD_0091,3,205.33,0.7,184.8
TXN_009562,PRD_0038,1,643.03,0.05,610.88
TXN_009562,PRD_0050,1,442.53,0.0,442.53
TXN_009563,PRD_0012,1,684.54,0.0,684.54
TXN_009564,PRD_0010,1,210.24,0.0,210.24
TXN_009565,PRD_0090,1,466.1,0.05,442.8
TXN_009566,PRD_0001,1,524.05,0.0,524.05
TXN_009566,PRD_0009,4,28.73,0.1,103.43
TXN_009566,PRD_0063,1,519.58,0.0,519.58
TXN_009567,PRD_0070,2,476.25,0.0,952.5
TXN_009568,PRD_0065,1,846.49,0.0,846.49
TXN_009568,PRD_0028,2,687.46,0.0,1374.92
TXN_009569,PRD_0032,1,551.04,0.05,523.49
TXN_009569,PRD_0063,3,519.58,0.0,1558.74
TXN_009570,PRD_0022,1,524.28,0.05,498.07
TXN_009571,PRD_0018,1,134.99,0.0,134.99
TXN_009571,PRD_0082,2,842.63,0.05,1601.0
TXN_009572,PRD_0030,1,179.85,0.05,170.86
TXN_009573,PRD_0090,1,466.1,0.0,466.1
TXN_009573,PRD_0040,2,63.65,0.1,114.57
TXN_009574,PRD_0034,1,177.45,0.05,168.58
TXN_009575,PRD_0001,1,524.05,0.0,524.05
TXN_009575,PRD_0005,1,510.18,0.0,510.18
TXN_009576,PRD_0070,1,476.25,0.05,452.44
TXN_009576,PRD_0052,3,604.08,0.05,1721.63
TXN_009576,PRD_0018,1,134.99,0.0,134.99
TXN_009577,PRD_0054,1,206.81,0.0,206.81
TXN_009578,PRD_0048,1,706.28,0.0,706.28
TXN_009578,PRD_0084,1,472.52,0.0,472.52
TXN_009579,PRD_0076,2,551.82,0.15,938.09
TXN_009579,PRD_0089,1,282.99,0.0,282.99
TXN_009580,PRD_0088,2,23.16,0.1,41.69
TXN_009581,PRD_0048,1,706.28,0.0,706.28
TXN_009581,PRD_0004,1,224.11,0.0,224.11
TXN_009581,PRD_0054,3,206.81,0.0,620.43
TXN_009581,PRD_0067,1,112.35,0.0,112.35
TXN_009582,PRD_0021,1,63.26,0.0,63.26
TXN_009583,PRD_0068,1,70.0,0.0,70.0
TXN_009583,PRD_0004,4,224.11,0.15,761.97
TXN_009583,PRD_0014,1,444.41,0.1,399.97
TXN_009583,PRD_0089,1,282.99,0.0,282.99
TXN_009583,PRD_0035,1,495.02,0.0,495.02
TXN_009584,PRD_0045,1,178.57,0.0,178.57
TXN_009584,PRD_0028,1,687.46,0.1,618.71
TXN_009584,PRD_0006,4,708.37,0.0,2833.48
TXN_009584,PRD_0004,1,224.11,0.1,201.7
TXN_009585,PRD_0045,2,178.57,0.05,339.28
TXN_009585,PRD_0044,1,586.75,0.0,586.75
TXN_009586,PRD_0092,1,559.06,0.0,559.06
TXN_009587,PRD_0046,1,613.87,0.05,583.18
TXN_009587,PRD_0002,1,470.35,0.0,470.35
TXN_009587,PRD_0080,3,388.43,0.1,1048.76
TXN_009587,PRD_0086,4,872.25,0.0,3489.0
TXN_009587,PRD_0066,1,391.92,0.0,391.92
TXN_009588,PRD_0002,1,470.35,0.0,470.35
TXN_009588,PRD_0056,1,148.33,0.0,148.33
TXN_009588,PRD_0076,2,551.82,0.0,1103.64
TXN_009589,PRD_0024,1,199.0,0.25,149.25
TXN_009589,PRD_0088,3,23.16,0.0,69.48
TXN_009590,PRD_0033,2,529.53,0.0,1059.06
TXN_009590,PRD_0060,1,150.0,0.1,135.0
TXN_009591,PRD_0008,1,578.95,0.0,578.95
TXN_009592,PRD_0020,1,375.77,0.0,375.77
TXN_009592,PRD_0022,1,524.28,0.0,524.28
TXN_009593,PRD_0013,1,121.79,0.0,121.79
TXN_009593,PRD_0017,1,813.74,0.0,813.74
TXN_009593,PRD_0070,1,476.25,0.05,452.44
TXN_009594,PRD_0030,4,179.85,0.0,719.4
TXN_009594,PRD_0035,1,495.02,0.0,495.02
TXN_009594,PRD_0022,2,524.28,0.0,1048.56
TXN_009595,PRD_0081,1,103.22,0.05,98.06
TXN_009595,PRD_0070,1,476.25,0.0,476.25
TXN_009595,PRD_0090,1,466.1,0.1,419.49
TXN_009596,PRD_0081,2,103.22,0.05,196.12
TXN_009596,PRD_0063,2,519.58,0.1,935.24
TXN_009597,PRD_0042,1,520.83,0.0,520.83
TXN_009597,PRD_0046,1,613.87,0.15,521.79
TXN_009597,PRD_0037,1,632.48,0.0,632.48
TXN_009597,PRD_0080,1,388.43,0.0,388.43
TXN_009598,PRD_0052,1,604.08,0.05,573.88
TXN_009599,PRD_0019,1,661.28,0.0,661.28
TXN_009600,PRD_0018,1,134.99,0.0,134.99
TXN_009601,PRD_0004,1,224.11,0.0,224.11
TXN_009601,PRD_0059,1,362.7,0.7,108.81
TXN_009602,PRD_0024,2,199.0,0.0,398.0
TXN_009602,PRD_0081,1,103.22,0.05,98.06
TXN_009603,PRD_0068,1,70.0,0.0,70.0
TXN_009603,PRD_0086,1,872.25,0.05,828.64
TXN_009604,PRD_0070,1,476.25,0.0,476.25
TXN_009605,PRD_0072,4,104.39,0.0,417.56
TXN_009605,PRD_0071,2,276.94,0.1,498.49
TXN_009605,PRD_0005,2,510.18,0.0,1020.36
TXN_009606,PRD_0054,1,206.81,0.05,196.47
TXN_009606,PRD_0028,1,687.46,0.0,687.46
TXN_009606,PRD_0057,1,221.44,0.05,210.37
TXN_009606,PRD_0025,1,561.81,0.0,561.81
TXN_009606,PRD_0050,2,442.53,0.0,885.06
TXN_009607,PRD_0008,1,578.95,0.0,578.95
TXN_009608,PRD_0075,1,281.62,0.0,281.62
TXN_009608,PRD_0006,2,708.37,0.0,1416.74
TXN_009608,PRD_0030,1,179.85,0.05,170.86
TXN_009608,PRD_0045,1,178.57,0.05,169.64
TXN_009608,PRD_0088,1,23.16,0.0,23.16
TXN_009609,PRD_0032,1,551.04,0.0,551.04
TXN_009610,PRD_0040,1,63.65,0.05,60.47
TXN_009610,PRD_0033,1,529.53,0.0,529.53
TXN_009611,PRD_0056,1,148.33,0.0,148.33
TXN_009612,PRD_0064,1,481.03,0.0,481.03
TXN_009613,PRD_0042,1,520.83,0.05,494.79
TXN_009613,PRD_0053,1,422.1,0.0,422.1
TXN_009613,PRD_0026,1,106.31,0.0,106.31
TXN_009613,PRD_0011,1,486.11,0.0,486.11
TXN_009614,PRD_0014,1,444.41,0.0,444.41
TXN_009615,PRD_0067,1,112.35,0.05,106.73
TXN_009615,PRD_0011,2,486.11,0.05,923.61
TXN_009616,PRD_0076,1,551.82,0.1,496.64
TXN_009616,PRD_0053,1,422.1,0.0,422.1
TXN_009617,PRD_0051,1,64.17,0.15,54.54
TXN_009618,PRD_0085,2,654.34,0.0,1308.68
TXN_009619,PRD_0030,2,179.85,0.0,359.7
TXN_009619,PRD_0011,2,486.11,0.0,972.22
TXN_009619,PRD_0034,1,177.45,0.05,168.58
TXN_009620,PRD_0085,2,654.34,0.0,1308.68
TXN_009621,PRD_0057,1,221.44,0.05,210.37
TXN_009622,PRD_0035,1,495.02,0.0,495.02
TXN_009623,PRD_0043,1,529.62,0.1,476.66
TXN_009624,PRD_0068,1,70.0,0.05,66.5
TXN_009625,PRD_0060,1,150.0,0.0,150.0
TXN_009626,PRD_0022,2,524.28,0.0,1048.56
TXN_009627,PRD_0001,2,524.05,0.05,995.69
TXN_009628,PRD_0027,3,286.73,0.1,774.17
TXN_009628,PRD_0009,1,28.73,0.0,28.73
TXN_009629,PRD_0090,1,466.1,0.0,466.1
TXN_009629,PRD_0072,1,104.39,0.0,104.39
TXN_009630,PRD_0043,1,529.62,0.0,529.62
TXN_009631,PRD_0044,1,586.75,0.0,586.75
TXN_009632,PRD_0046,1,613.87,0.05,583.18
TXN_009633,PRD_0040,1,63.65,0.0,63.65
TXN_009634,PRD_0079,1,308.27,0.1,277.44
TXN_009634,PRD_0049,59,355.38,0.05,19919.05
TXN_009635,PRD_0033,1,529.53,0.0,529.53
TXN_009635,PRD_0036,1,726.43,0.1,653.79
TXN_009636,PRD_0020,1,375.77,0.05,356.98
TXN_009636,PRD_0052,1,604.08,0.0,604.08
TXN_009637,PRD_0079,1,308.27,0.05,292.86
TXN_009638,PRD_0072,3,104.39,0.0,313.17
TXN_009639,PRD_0007,4,206.74,0.0,826.96
TXN_009639,PRD_0066,1,391.92,0.0,391.92
TXN_009640,PRD_0011,2,486.11,0.0,972.22
TXN_009640,PRD_0027,2,286.73,0.0,573.46
TXN_009641,PRD_0028,1,687.46,0.0,687.46
TXN_009641,PRD_0002,3,470.35,0.0,1411.05
TXN_009642,PRD_0076,2,551.82,0.05,1048.46
TXN_009642,PRD_0014,1,444.41,0.15,377.75
TXN_009642,PRD_0008,1,578.95,0.25,434.21
TXN_009643,PRD_0004,1,224.11,0.0,224.11
TXN_009644,PRD_0007,3,206.74,0.0,620.22
TXN_009645,PRD_0083,1,655.78,0.0,655.78
TXN_009646,PRD_0058,1,540.58,0.0,540.58
TXN_009646,PRD_0057,1,221.44,0.0,221.44
TXN_009646,PRD_0086,1,872.25,0.0,872.25
TXN_009647,PRD_0087,1,181.86,0.0,181.86
TXN_009648,PRD_0006,1,708.37,0.0,708.37
TXN_009649,PRD_0078,1,854.39,0.0,854.39
TXN_009650,PRD_0081,1,103.22,0.0,103.22
TXN_009651,PRD_0044,2,586.75,0.0,1173.5
TXN_009651,PRD_0071,2,276.94,0.0,553.88
TXN_009651,PRD_0020,1,375.77,0.0,375.77
TXN_009652,PRD_0082,1,842.63,0.15,716.24
TXN_009652,PRD_0041,3,209.72,0.0,629.16
TXN_009652,PRD_0074,2,306.03,0.1,550.85
TXN_009653,PRD_0087,1,181.86,0.0,181.86
TXN_009654,PRD_0062,2,804.71,0.15,1368.01
TXN_009654,PRD_0029,1,412.36,0.0,412.36
TXN_009655,PRD_0045,1,178.57,0.0,178.57
TXN_009656,PRD_0038,4,643.03,0.05,2443.51
TXN_009656,PRD_0016,1,261.58,0.1,235.42
TXN_009656,PRD_0077,1,313.12,0.0,313.12
TXN_009656,PRD_0089,1,282.99,0.0,282.99
TXN_009657,PRD_0084,2,472.52,0.0,945.04
TXN_009658,PRD_0052,1,604.08,0.0,604.08
TXN_009659,PRD_0076,3,551.82,0.1,1489.91
TXN_009660,PRD_0072,10,104.39,0.05,991.71
TXN_009660,PRD_0058,1,540.58,0.1,486.52
TXN_009660,PRD_0055,1,235.66,0.0,235.66
TXN_009660,PRD_0042,1,520.83,0.0,520.83
TXN_009661,PRD_0077,2,313.12,0.0,626.24
TXN_009662,PRD_0027,1,286.73,0.0,286.73
TXN_009663,PRD_0045,1,178.57,0.05,169.64
TXN_009664,PRD_0036,3,726.43,0.0,2179.29
TXN_009664,PRD_0025,1,561.81,0.0,561.81
TXN_009665,PRD_0005,2,510.18,0.15,867.31
TXN_009665,PRD_0029,1,412.36,0.05,391.74
TXN_009665,PRD_0091,1,205.33,0.15,174.53
TXN_009665,PRD_0077,3,313.12,0.05,892.39
TXN_009666,PRD_0001,4,524.05,0.0,2096.2
TXN_009666,PRD_0006,1,708.37,0.0,708.37
TXN_009667,PRD_0025,3,561.81,0.0,1685.43
TXN_009667,PRD_0077,1,313.12,0.05,297.46
TXN_009667,PRD_0069,1,274.25,0.0,274.25
TXN_009667,PRD_0035,1,495.02,0.0,495.02
TXN_009668,PRD_0059,1,362.7,0.0,362.7
TXN_009669,PRD_0025,1,561.81,0.05,533.72
TXN_009669,PRD_0079,1,308.27,0.25,231.2
TXN_009669,PRD_0037,1,632.48,0.15,537.61
TXN_009669,PRD_0074,1,306.03,0.05,290.73
TXN_009669,PRD_0087,1,181.86,0.0,181.86
TXN_009670,PRD_0010,1,210.24,0.05,199.73
TXN_009670,PRD_0081,2,103.22,0.05,196.12
TXN_009671,PRD_0048,3,706.28,0.0,2118.84
TXN_009672,PRD_0052,1,604.08,0.05,573.88
TXN_009673,PRD_0036,3,726.43,0.0,2179.29
TXN_009673,PRD_0072,1,104.39,0.05,99.17
TXN_009674,PRD_0089,73,282.99,0.0,20658.27
TXN_009674,PRD_0087,1,181.86,0.0,181.86
TXN_009674,PRD_0053,2,422.1,0.05,801.99
TXN_009675,PRD_0023,1,98.21,0.05,93.3
TXN_009675,PRD_0001,1,524.05,0.1,471.64
TXN_009675,PRD_0029,1,412.36,0.05,391.74
TXN_009675,PRD_0053,41,422.1,0.0,17306.1
TXN_009676,PRD_0048,1,706.28,0.0,706.28
TXN_009677,PRD_0031,3,721.91,0.1,1949.16
TXN_009678,PRD_0023,1,98.21,0.1,88.39
TXN_009678,PRD_0008,2,578.95,0.0,1157.9
TXN_009678,PRD_0021,4,63.26,0.0,253.04
TXN_009678,PRD_0087,1,181.86,0.0,181.86
TXN_009679,PRD_0066,3,391.92,0.0,1175.76
TXN_009679,PRD_0019,1,661.28,0.05,628.22
TXN_009679,PRD_0010,2,210.24,0.0,420.48
TXN_009679,PRD_0003,1,576.46,0.0,576.46
TXN_009680,PRD_0054,2,206.81,0.1,372.26
TXN_009681,PRD_0019,1,661.28,0.05,628.22
TXN_009682,PRD_0021,1,63.26,0.0,63.26
TXN_009682,PRD_0043,4,529.62,0.05,2012.56
TXN_009682,PRD_0079,1,308.27,0.0,308.27
TXN_009682,PRD_0042,4,520.83,0.0,2083.32
TXN_009682,PRD_0028,3,687.46,0.0,2062.38
TXN_009683,PRD_0026,3,106.31,0.1,287.04
TXN_009684,PRD_0092,2,559.06,0.0,1118.12
TXN_009685,PRD_0053,1,422.1,0.1,379.89
TXN_009685,PRD_0058,1,540.58,0.0,540.58
TXN_009685,PRD_0034,1,177.45,0.0,177.45
TXN_009686,PRD_0008,2,578.95,0.0,1157.9
TXN_009686,PRD_0042,1,520.83,0.05,494.79
TXN_009687,PRD_0076,1,551.82,0.0,551.82
TXN_009688,PRD_0028,2,687.46,0.0,1374.92
TXN_009689,PRD_0079,4,308.27,0.1,1109.77
TXN_009690,PRD_0012,1,684.54,0.7,205.36
TXN_009691,PRD_0070,2,476.25,0.15,809.62
TXN_009692,PRD_0023,1,98.21,0.0,98.21
TXN_009692,PRD_0044,3,586.75,0.25,1320.19
TXN_009693,PRD_0007,2,206.74,0.0,413.48
TXN_009693,PRD_0090,1,466.1,0.05,442.8
TXN_009694,PRD_0067,1,112.35,0.1,101.11
TXN_009694,PRD_0089,3,282.99,0.0,848.97
TXN_009695,PRD_0058,1,540.58,0.1,486.52
TXN_009696,PRD_0008,1,578.95,0.05,550.0
TXN_009696,PRD_0015,1,628.17,0.0,628.17
TXN_009697,PRD_0009,2,28.73,0.0,57.46
TXN_009698,PRD_0059,1,362.7,0.05,344.56
TXN_009698,PRD_0055,1,235.66,0.1,212.09
TXN_009698,PRD_0074,1,306.03,0.0,306.03
TXN_009699,PRD_0003,2,576.46,0.1,1037.63
TXN_009700,PRD_0082,3,842.63,0.0,2527.89
TXN_009700,PRD_0010,1,210.24,0.0,210.24
TXN_009700,PRD_0021,1,63.26,0.0,63.26
TXN_009700,PRD_0052,1,604.08,0.0,604.08
TXN_009701,PRD_0018,1,134.99,0.0,134.99
TXN_009701,PRD_0033,2,529.53,0.0,1059.06
TXN_009702,PRD_0038,2,643.03,0.0,1286.06
TXN_009703,PRD_0087,1,181.86,0.0,181.86
TXN_009703,PRD_0057,2,221.44,0.05,420.74
TXN_009703,PRD_0088,1,23.16,0.0,23.16
TXN_009704,PRD_0031,1,721.91,0.0,721.91
TXN_009705,PRD_0076,1,551.82,0.25,413.87
TXN_009706,PRD_0081,1,103.22,0.05,98.06
TXN_009706,PRD_0014,1,444.41,0.05,422.19
TXN_009706,PRD_0089,2,282.99,0.05,537.68
TXN_009706,PRD_0068,1,70.0,0.0,70.0
TXN_009707,PRD_0084,1,472.52,0.0,472.52
TXN_009708,PRD_0073,2,75.81,0.05,144.04
TXN_009709,PRD_0066,1,391.92,0.0,391.92
TXN_009710,PRD_0013,1,121.79,0.0,121.79
TXN_009711,PRD_0032,1,551.04,0.0,551.04
TXN_009712,PRD_0009,2,28.73,0.05,54.59
TXN_009712,PRD_0061,1,538.38,0.0,538.38
TXN_009712,PRD_0022,1,524.28,0.0,524.28
TXN_009713,PRD_0018,3,134.99,0.0,404.97
TXN_009713,PRD_0071,1,276.94,0.0,276.94
TXN_009714,PRD_0035,2,495.02,0.0,990.04
TXN_009715,PRD_0079,1,308.27,0.0,308.27
TXN_009715,PRD_0060,1,150.0,0.05,142.5
TXN_009716,PRD_0028,1,687.46,0.1,618.71
TXN_009716,PRD_0044,1,586.75,0.0,586.75
TXN_009717,PRD_0036,1,726.43,0.05,690.11
TXN_009718,PRD_0065,1,846.49,0.0,846.49
TXN_009718,PRD_0020,1,375.77,0.0,375.77
TXN_009719,PRD_0091,1,205.33,0.1,184.8
TXN_009720,PRD_0002,2,470.35,0.0,940.7
TXN_009721,PRD_0022,1,524.28,0.0,524.28
TXN_009722,PRD_0065,1,846.49,0.0,846.49
TXN_009723,PRD_0076,1,551.82,0.0,551.82
TXN_009723,PRD_0069,1,274.25,0.0,274.25
TXN_009723,PRD_0080,1,388.43,0.0,388.43
TXN_009723,PRD_0055,1,235.66,0.0,235.66
TXN_009723,PRD_0089,1,282.99,0.0,282.99
TXN_009724,PRD_0042,1,520.83,0.0,520.83
TXN_009725,PRD_0008,1,578.95,0.0,578.95
TXN_009725,PRD_0014,1,444.41,0.0,444.41
TXN_009726,PRD_0010,1,210.24,0.05,199.73
TXN_009727,PRD_0080,2,388.43,0.05,738.02
TXN_009728,PRD_0076,1,551.82,0.0,551.82
TXN_009729,PRD_0091,1,205.33,0.0,205.33
TXN_009730,PRD_0092,1,559.06,0.0,559.06
TXN_009730,PRD_0079,1,308.27,0.0,308.27
TXN_009730,PRD_0011,1,486.11,0.05,461.8
TXN_009731,PRD_0050,2,442.53,0.0,885.06
TXN_009732,PRD_0001,1,524.05,0.0,524.05
TXN_009733,PRD_0068,1,70.0,0.1,63.0
TXN_009734,PRD_0012,1,684.54,0.0,684.54
TXN_009734,PRD_0064,1,481.03,0.05,456.98
TXN_009735,PRD_0038,2,643.03,0.15,1093.15
TXN_009735,PRD_0057,1,221.44,0.1,199.3
TXN_009735,PRD_0064,3,481.03,0.1,1298.78
TXN_009736,PRD_0073,1,75.81,0.0,75.81
TXN_009737,PRD_0030,1,179.85,0.25,134.89
TXN_009737,PRD_0082,1,842.63,0.05,800.5
TXN_009738,PRD_0065,2,846.49,0.0,1692.98
TXN_009738,PRD_0073,1,75.81,0.1,68.23
TXN_009738,PRD_0068,2,70.0,0.0,140.0
TXN_009739,PRD_0035,1,495.02,0.0,495.02
TXN_009739,PRD_0037,2,632.48,0.0,1264.96
TXN_009740,PRD_0058,10,540.58,0.25,4054.35
TXN_009741,PRD_0015,1,628.17,0.15,533.94
TXN_009741,PRD_0051,1,64.17,0.0,64.17
TXN_009741,PRD_0047,1,546.47,0.05,519.15
TXN_009742,PRD_0013,3,121.79,0.0,365.37
TXN_009743,PRD_0054,1,206.81,0.15,175.79
TXN_009744,PRD_0025,1,561.81,0.15,477.54
TXN_009744,PRD_0049,3,355.38,0.25,799.6
TXN_009744,PRD_0012,3,684.54,0.0,2053.62
TXN_009745,PRD_0091,2,205.33,0.0,410.66
TXN_009745,PRD_0061,1,538.38,0.0,538.38
TXN_009746,PRD_0092,1,559.06,0.05,531.11
TXN_009747,PRD_0009,1,28.73,0.1,25.86
TXN_009748,PRD_0072,2,104.39,0.05,198.34
TXN_009749,PRD_0054,1,206.81,0.0,206.81
TXN_009749,PRD_0046,1,613.87,0.1,552.48
TXN_009749,PRD_0035,1,495.02,0.05,470.27
TXN_009749,PRD_0020,3,375.77,0.0,1127.31
TXN_009749,PRD_0003,1,576.46,0.05,547.64
TXN_009750,PRD_0085,1,654.34,0.25,490.75
TXN_009750,PRD_0007,4,206.74,0.0,826.96
TXN_009751,PRD_0083,3,655.78,0.05,1868.97
TXN_009752,PRD_0058,1,540.58,0.05,513.55
TXN_009753,PRD_0053,1,422.1,0.25,316.58
TXN_009754,PRD_0017,2,813.74,0.0,1627.48
TXN_009755,PRD_0009,1,28.73,0.1,25.86
TXN_009755,PRD_0079,1,308.27,0.0,308.27
TXN_009756,PRD_0015,1,628.17,0.0,628.17
TXN_009756,PRD_0030,1,179.85,0.0,179.85
TXN_009757,PRD_0034,1,177.45,0.15,150.83
TXN_009757,PRD_0088,3,23.16,0.0,69.48
TXN_009758,PRD_0050,1,442.53,0.0,442.53
TXN_009759,PRD_0028,4,687.46,0.0,2749.84
TXN_009760,PRD_0061,2,538.38,0.0,1076.76
TXN_009761,PRD_0057,1,221.44,0.0,221.44
TXN_009762,PRD_0015,2,628.17,0.15,1067.89
TXN_009763,PRD_0047,2,546.47,0.05,1038.29
TXN_009764,PRD_0067,3,112.35,0.1,303.34
TXN_009765,PRD_0002,1,470.35,0.0,470.35
TXN_009765,PRD_0072,1,104.39,0.05,99.17
TXN_009765,PRD_0035,1,495.02,0.05,470.27
TXN_009766,PRD_0048,1,706.28,0.0,706.28
TXN_009767,PRD_0065,1,846.49,0.0,846.49
TXN_009767,PRD_0041,1,209.72,0.0,209.72
TXN_009767,PRD_0083,3,655.78,0.05,1868.97
TXN_009768,PRD_0083,1,655.78,0.0,655.78
TXN_009769,PRD_0029,1,412.36,0.0,412.36
TXN_009770,PRD_0049,2,355.38,0.1,639.68
TXN_009771,PRD_0077,1,313.12,0.0,313.12
